0,11/06/18,DAVIDSON,CLEVELAND STATE,20:00,17:04,176,0-0,4-3,1,BRAJKOVIC.LUKA,FRAMPTON.LUKE,GRADY.KELLAN,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,5.0,2,6,2,2,0,4,0,0,2,0,1,2,1,0,1,4.88,1,2,1,1,0,1,1,2,0,2,0,3,0,0,1
1,11/06/18,DAVIDSON,CLEVELAND STATE,17:04,15:58,66,4-3,8-6,1,EKWU.NATHAN,FRAMPTON.LUKE,GRADY.KELLAN,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,2.0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,1,2.44,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
2,11/06/18,DAVIDSON,CLEVELAND STATE,15:58,13:19,159,8-6,13-11,0,COLLINS.CARTER,EKWU.NATHAN,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,4.0,2,6,1,3,1,3,0,0,2,0,2,2,0,0,0,4.0,2,4,1,1,1,3,0,0,2,0,0,2,0,0,1
3,11/06/18,DAVIDSON,CLEVELAND STATE,13:19,12:43,36,13-11,13-11,0,BRAJKOVIC.LUKA,COLLINS.CARTER,FRAMPTON.LUKE,GRADY.KELLAN,PRITCHETT.KISHAWN,1.0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4,11/06/18,DAVIDSON,CLEVELAND STATE,12:43,09:15,208,13-11,23-19,2,BRAJKOVIC.LUKA,COLLINS.CARTER,GRADY.KELLAN,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,6.0,4,4,2,2,2,2,0,0,3,2,0,1,1,0,2,5.0,3,4,1,1,2,3,0,0,2,1,0,0,1,0,0
5,11/06/18,DAVIDSON,CLEVELAND STATE,09:15,07:14,121,23-19,26-22,0,COLLINS.CARTER,FRAMPTON.LUKE,GRADY.KELLAN,GUDMUNDSSON.JONAX,KOVACEVIC.DUSAN,5.0,1,2,0,0,1,2,0,0,1,3,0,3,0,0,1,5.0,1,4,0,3,1,1,0,0,1,1,0,1,0,1,0
6,11/06/18,DAVIDSON,CLEVELAND STATE,07:14,06:33,41,26-22,28-22,2,COLLINS.CARTER,GRADY.KELLAN,GUDMUNDSSON.JONAX,KOVACEVIC.DUSAN,PRITCHETT.KISHAWN,1.0,1,4,1,2,0,2,0,0,1,0,3,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,11/06/18,DAVIDSON,CLEVELAND STATE,06:33,06:18,15,28-22,28-22,0,GUDMUNDSSON.JONAX,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11/06/18,DAVIDSON,CLEVELAND STATE,06:18,05:51,27,28-22,28-22,0,CZERAPOWICZ.DAVID,EKWU.NATHAN,GRADY.KELLAN,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9,11/06/18,DAVIDSON,CLEVELAND STATE,05:51,03:39,132,28-22,36-26,4,BRAJKOVIC.LUKA,CZERAPOWICZ.DAVID,GRADY.KELLAN,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,5.0,3,5,1,3,2,2,0,0,2,0,0,2,1,2,1,4.88,1,3,1,3,0,0,2,2,1,1,0,2,0,0,0
